year,month,day,home_team,away_team,home_games_played,away_games_played,road_trip_count,avg_home_points_per_game,avg_away_points_per_game,avg_home_points_against_per_game,avg_away_points_against_per_game,home_win_percentage,away_win_percentage,home_last_ten_wins,away_last_ten_wins,home_win_streak,away_win_streak,home_court_win_percentage,road_win_percentage,home_game_count,away_game_count,home_FGM_avg,away_FGM_avg,home_FGA_avg,away_FGA_avg,home_FG_pct_avg,away_FG_pct_avg,home_3PM_avg,away_3PM_avg,home_3PA_avg,away_3PA_avg,home_3P_pct_avg,away_3P_pct_avg,home_FTM_avg,away_FTM_avg,home_FTA_avg,away_FTA_avg,home_FT_pct_avg,away_FT_pct_avg,home_TRB_avg,away_TRB_avg,home_ORB_avg,away_ORB_avg,home_DRB_avg,away_DRB_avg,home_AST_avg,away_AST_avg,home_STL_avg,away_STL_avg,home_BLK_avg,away_BLK_avg,home_TOV_avg,away_TOV_avg,home_PF_avg,away_PF_avg,home_team_won
2013,10,29,INDIANA PACERS,ORLANDO MAGIC,0.0,0.0,1.0,94.39795918367346,94.1358024691358,90.94897959183672,101.06172839506172,0.6020408163265306,0.2469135802469136,0.0,0.0,0.0,0.0,0.7551020408163265,0.2,1.0,1.0,34.61224489795919,37.775,79.54081632653063,84.4125,0.4351507376523413,0.4475048126758478,6.755102040816326,6.275,19.714285714285715,18.9125,0.3426501035196687,0.3317911434236616,18.418367346938776,12.4375,24.68367346938776,16.2625,0.7461761058288549,0.7647963105303613,45.8265306122449,42.775,12.877551020408163,10.8375,32.94897959183673,31.9375,19.836734693877553,22.9,6.887755102040818,6.4375,6.040816326530613,4.3875,14.63265306122449,14.0,20.428571428571427,19.4375,1.0
2013,10,29,MIAMI HEAT,CHICAGO BULLS,0.0,0.0,1.0,101.68269230769228,93.04301075268818,94.125,93.59139784946235,0.7788461538461539,0.5376344086021505,0.0,0.0,0.0,0.0,0.8679245283018868,0.5106382978723404,1.0,1.0,37.84466019417476,35.80434782608695,77.15533980582525,81.6086956521739,0.4904995595822322,0.4387320191795418,8.45631067961165,5.445652173913044,21.582524271844655,15.576086956521738,0.391812865497076,0.3496161898115841,17.524271844660195,16.293478260869566,23.14563106796116,21.27173913043478,0.7571308724832215,0.765968318855391,38.41747572815535,42.85869565217392,8.504854368932039,12.315217391304348,29.912621359223298,30.54347826086957,22.58252427184465,22.76086956521739,8.572815533980581,7.065217391304348,5.398058252427185,5.043478260869565,13.067961165048544,13.576086956521738,19.398058252427184,20.065217391304348,1.0
2013,10,30,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,0.0,0.0,1.0,101.64705882352942,100.59770114942528,101.16470588235296,94.7471264367816,0.5294117647058824,0.6666666666666666,0.0,0.0,0.0,0.0,0.6904761904761905,0.5581395348837209,1.0,1.0,37.0,38.32558139534883,80.89285714285714,80.29069767441861,0.4573951434878588,0.4773352643012309,8.642857142857142,7.546511627906978,24.42857142857143,21.27906976744186,0.3538011695906433,0.3546448087431694,19.154761904761905,16.488372093023255,27.690476190476193,23.034883720930228,0.6917454858125538,0.7158001009591115,44.73809523809525,41.406976744186046,11.428571428571427,11.290697674418604,33.3095238095238,30.11627906976744,22.035714285714285,23.58139534883721,7.011904761904763,9.372093023255816,5.261904761904762,5.697674418604653,14.666666666666664,13.72093023255814,17.94047619047619,21.24418604651163,1.0
2013,10,30,CLEVELAND CAVALIERS,BROOKLYN NETS,0.0,0.0,1.0,96.5,97.14942528735632,101.2,95.27586206896551,0.3,0.5862068965517241,0.0,0.0,0.0,0.0,0.35,0.5348837209302325,1.0,1.0,36.4375,36.0,84.1875,80.0574712643678,0.4328136599851522,0.4496769562096195,6.675,7.563218390804598,19.3125,21.344827586206893,0.34563106796116505,0.3543349488422186,16.95,17.586206896551722,22.3625,23.94252873563219,0.7579653437674678,0.7345175228036485,41.125,42.735632183908045,12.3375,12.64367816091954,28.7875,30.09195402298851,20.625,20.287356321839077,7.875,7.264367816091952,4.075,4.873563218390805,13.5375,13.79310344827586,21.1375,18.448275862068964,1.0
2013,10,30,TORONTO RAPTORS,BOSTON CELTICS,0.0,0.0,1.0,97.0,95.76470588235294,98.79012345679013,96.32941176470587,0.4074074074074074,0.4941176470588236,0.0,0.0,0.0,0.0,0.5,0.32558139534883723,1.0,1.0,36.2375,36.65882352941176,81.5875,79.29411764705883,0.4441550482610693,0.4623145400593471,6.8625,6.141176470588236,20.2125,17.294117647058822,0.33951762523191104,0.35510204081632657,17.4625,16.305882352941175,22.2,20.905882352941177,0.7865990990990991,0.7799662352279122,40.05,39.352941176470594,10.65,7.9411764705882355,29.4,31.411764705882355,21.4375,22.482352941176465,7.2875,8.094117647058821,4.7125,4.458823529411765,13.2125,14.0,22.525,21.105882352941176,1.0
2013,10,30,PHILADELPHIA 76ERS,MIAMI HEAT,0.0,0.0,1.0,92.9493670886076,101.64705882352942,96.62025316455696,93.87254901960785,0.4050632911392405,0.7843137254901961,0.0,1.0,0.0,1.0,0.55,0.7,1.0,2.0,37.2125,37.84466019417476,84.0375,77.15533980582525,0.4428082701175071,0.4904995595822322,6.3,8.45631067961165,17.4625,21.582524271844655,0.3607730851825341,0.391812865497076,12.2,17.524271844660195,16.775,23.14563106796116,0.7272727272727273,0.7571308724832215,41.35,38.41747572815535,10.9125,8.504854368932039,30.4375,29.912621359223298,22.825,22.58252427184465,7.375,8.572815533980581,4.6625,5.398058252427185,12.525,13.067961165048544,18.3375,19.398058252427184,1.0
2013,10,30,DETROIT PISTONS,WASHINGTON WIZARDS,0.0,0.0,1.0,94.625,93.23456790123457,98.7625,95.76543209876543,0.35,0.3580246913580247,0.0,0.0,0.0,0.0,0.425,0.175,1.0,1.0,36.2625,35.4125,80.9625,81.6375,0.4478925428439092,0.4337773694686878,6.2875,6.675,17.525,18.35,0.3587731811697575,0.3637602179836512,15.8125,15.6375,22.7,21.3625,0.6965859030837005,0.7320070216500877,42.15000000000001,43.225,12.1125,10.8625,30.0375,32.3625,21.275,21.675,6.875,7.2875,4.9,4.5625,14.4625,14.65,19.725,20.5125,1.0
2013,10,30,NEW YORK KNICKS,MILWAUKEE BUCKS,0.0,0.0,1.0,98.6413043478261,98.73493975903614,94.55434782608695,100.49397590361444,0.6413043478260869,0.4578313253012048,0.0,0.0,0.0,0.0,0.7391304347826086,0.4047619047619048,1.0,1.0,36.18478260869565,38.07142857142857,81.5,87.51190476190477,0.44398506268338217,0.43504285131274656,10.51086956521739,7.2857142857142865,28.29347826086957,20.404761904761905,0.371494429504418,0.3570595099183197,15.76086956521739,15.154761904761903,20.76086956521739,20.678571428571427,0.7591623036649214,0.7328727691421992,40.47826086956522,43.67857142857143,10.804347826086957,12.88095238095238,29.67391304347826,30.79761904761905,18.793478260869566,22.773809523809533,8.293478260869565,8.380952380952381,3.695652173913044,6.571428571428571,11.521739130434785,13.63095238095238,20.33695652173913,19.02380952380953,1.0
2013,10,31,NEW ORLEANS PELICANS,INDIANA PACERS,0.0,0.0,1.0,94.225,94.36363636363636,97.8125,90.80808080808077,0.3375,0.6060606060606061,0.0,1.0,0.0,1.0,0.4,0.4489795918367347,1.0,2.0,36.1375,34.61224489795919,80.225,79.54081632653063,0.4504518541601746,0.4351507376523413,6.525,6.755102040816326,18.0125,19.714285714285715,0.3622484385843165,0.3426501035196687,15.425,18.418367346938776,19.875,24.68367346938776,0.7761006289308177,0.7461761058288549,41.3625,45.8265306122449,11.7875,12.877551020408163,29.575,32.94897959183673,21.1,19.836734693877553,6.3875,6.887755102040818,5.4375,6.040816326530613,13.675,14.63265306122449,20.55,20.428571428571427,0.0
2013,10,31,MINNESOTA TIMBERWOLVES,ORLANDO MAGIC,0.0,1.0,2.0,95.7875,94.1358024691358,98.175,101.06172839506172,0.375,0.2469135802469136,0.0,0.0,0.0,0.0,0.5,0.2,1.0,2.0,35.8625,37.5975,81.7,85.27125,0.43895348837209297,0.4414640088276178,5.45,6.547500000000001,17.8625,18.92125,0.3051084674597621,0.3459804501339271,18.6125,11.79375,25.1,15.63625,0.7415338645418327,0.7483166794773253,42.0375,42.3975,12.025,11.05375,30.0125,31.343750000000004,22.3625,22.31,8.525,6.79375,4.775,4.54875,14.1875,14.3,18.425,20.093750000000004,1.0
2013,10,31,HOUSTON ROCKETS,CHARLOTTE HORNETS,0.0,0.0,1.0,105.67816091954023,93.10256410256409,102.70114942528735,102.91025641025641,0.5402298850574713,0.2307692307692308,0.0,0.0,0.0,0.0,0.6976744186046512,0.15,1.0,1.0,37.97674418604651,34.2875,82.82558139534882,81.275,0.4585146707847817,0.4218701937865272,10.569767441860462,5.675,29.11627906976744,17.0125,0.3630191693290735,0.33357825128581925,19.13953488372093,18.875,25.40697674418605,25.2,0.7533180778032037,0.7490079365079365,43.45348837209302,40.3625,11.127906976744184,11.325,32.325581395348834,29.0375,23.011627906976752,19.05,8.19767441860465,7.2375,4.441860465116279,5.8625,15.83720930232558,13.1,20.488372093023255,19.15,1.0
2013,10,31,DALLAS MAVERICKS,ATLANTA HAWKS,0.0,0.0,1.0,101.1604938271605,97.81395348837208,101.91358024691358,97.43023255813955,0.4938271604938271,0.5348837209302325,0.0,0.0,0.0,0.0,0.575,0.4418604651162791,1.0,1.0,38.825,37.54651162790697,84.175,80.87209302325581,0.4612414612414613,0.4642703091301222,7.3875,8.569767441860465,19.9125,23.02325581395349,0.3709981167608286,0.37222222222222223,16.175,14.151162790697676,20.4125,19.988372093023255,0.7924066135946112,0.7079697498545666,42.05,40.906976744186046,9.4,9.290697674418603,32.65,31.61627906976744,23.3,24.37209302325581,7.8625,8.104651162790697,5.575,4.488372093023256,13.5125,14.255813953488376,20.6625,18.313953488372096,1.0
2013,10,31,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,0.0,0.0,1.0,102.53,93.73404255319149,95.81,89.7872340425532,0.72,0.6808510638297872,0.0,0.0,0.0,0.0,0.84,0.5625,1.0,1.0,39.019801980198025,35.8421052631579,81.52475247524751,81.25263157894737,0.4786252125333981,0.4411193159735717,8.089108910891088,4.652631578947369,21.425742574257427,13.63157894736842,0.3775415896487985,0.3413127413127413,16.514851485148515,17.347368421052632,21.04950495049505,22.52631578947368,0.7845719661335843,0.7700934579439253,41.51485148514853,42.536842105263155,8.376237623762378,12.63157894736842,33.13861386138614,29.905263157894737,24.663366336633665,20.71578947368421,8.316831683168317,8.368421052631579,5.415841584158416,5.2,13.772277227722773,12.715789473684213,17.7029702970297,20.48421052631579,1.0
