year,month,day,home_team,away_team,home_games_played,away_games_played,road_trip_count,avg_home_points_per_game,avg_away_points_per_game,avg_home_points_against_per_game,avg_away_points_against_per_game,home_win_percentage,away_win_percentage,home_last_ten_wins,away_last_ten_wins,home_win_streak,away_win_streak,home_court_win_percentage,road_win_percentage,home_game_count,away_game_count,home_FGM_avg,away_FGM_avg,home_FGA_avg,away_FGA_avg,home_FG_pct_avg,away_FG_pct_avg,home_3PM_avg,away_3PM_avg,home_3PA_avg,away_3PA_avg,home_3P_pct_avg,away_3P_pct_avg,home_FTM_avg,away_FTM_avg,home_FTA_avg,away_FTA_avg,home_FT_pct_avg,away_FT_pct_avg,home_TRB_avg,away_TRB_avg,home_ORB_avg,away_ORB_avg,home_DRB_avg,away_DRB_avg,home_AST_avg,away_AST_avg,home_STL_avg,away_STL_avg,home_BLK_avg,away_BLK_avg,home_TOV_avg,away_TOV_avg,home_PF_avg,away_PF_avg,home_team_won
2012,10,30,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,0.0,0.0,1.0,93.4375,93.4375,100.1875,99.09375,0.328125,0.28125,0.0,0.0,0.0,0.0,0.34375,0.25,1.0,1.0,34.359375,36.4375,81.1875,82.9375,0.4232101616628176,0.43933685003767897,6.78125,5.234375,19.421875,16.390625,0.3491552695092518,0.3193517635843661,17.9375,15.328125,25.015625,21.03125,0.7170518425983761,0.7288261515601783,42.34375,41.515625,12.765625,11.6875,29.578125,29.828125,20.03125,18.96875,7.0625,7.8125,4.015625,6.40625,14.703125,14.53125,20.15625,21.328125,1.0
2012,10,31,MIAMI HEAT,BOSTON CELTICS,0.0,0.0,1.0,97.9318181818182,91.34117647058822,91.76136363636364,89.0,0.6931818181818182,0.5882352941176471,0.0,0.0,0.0,0.0,0.8444444444444444,0.42857142857142855,1.0,1.0,36.45977011494253,35.11904761904762,78.2183908045977,77.13095238095238,0.4661278471711977,0.4553171785769409,5.781609195402299,5.345238095238095,16.436781609195403,15.25,0.3517482517482517,0.3505074160811866,19.160919540229887,15.904761904761903,25.02298850574713,20.297619047619047,0.7657326596233348,0.7835777126099707,41.321839080459775,39.16666666666666,10.379310344827584,7.7857142857142865,30.94252873563219,31.380952380952376,19.25287356321839,22.857142857142854,8.471264367816094,7.654761904761906,5.287356321839081,5.416666666666668,14.149425287356324,13.666666666666664,19.724137931034484,20.297619047619047,1.0
2012,10,31,LOS ANGELES LAKERS,DALLAS MAVERICKS,0.0,0.0,1.0,96.84210526315788,95.82089552238806,96.01315789473685,94.89552238805972,0.6052631578947368,0.5373134328358209,0.0,0.0,0.0,0.0,0.7894736842105263,0.38235294117647056,1.0,1.0,36.578947368421055,36.25,81.0,81.8970588235294,0.4515919428200129,0.44262883821152815,5.5,7.529411764705883,16.973684210526315,22.19117647058824,0.324031007751938,0.33929754804506296,18.184210526315788,15.838235294117649,23.921052631578952,20.455882352941178,0.7601760176017602,0.7742631200575125,46.18421052631579,42.632352941176464,12.473684210526311,10.102941176470589,33.71052631578947,32.529411764705884,22.105263157894736,20.705882352941178,5.894736842105262,8.602941176470589,5.671052631578947,5.044117647058823,14.23684210526316,13.544117647058822,17.131578947368418,18.705882352941178,0.0
2012,10,31,TORONTO RAPTORS,INDIANA PACERS,0.0,0.0,1.0,90.5846153846154,96.97333333333331,94.4153846153846,93.28,0.3384615384615385,0.64,0.0,0.0,0.0,0.0,0.375,0.5945945945945946,1.0,1.0,34.328125,35.48,77.96875,81.2,0.4402805611222445,0.4369458128078817,5.484375,5.906666666666666,16.28125,16.30666666666667,0.33685220729366605,0.3622240392477514,16.515625,20.106666666666666,21.46875,25.73333333333333,0.7692867540029112,0.7813471502590673,41.625,44.10666666666667,10.5,12.52,31.125,31.586666666666666,20.859375,18.32,6.515625,7.84,4.890625,5.493333333333332,14.421875,13.28,23.34375,21.72,0.0
2012,10,31,PHILADELPHIA 76ERS,DENVER NUGGETS,0.0,0.0,1.0,92.68831168831169,103.63888888888887,89.22077922077924,100.83333333333331,0.5324675324675324,0.5694444444444444,0.0,0.0,0.0,0.0,0.6052631578947368,0.5277777777777778,1.0,1.0,36.72727272727273,38.85915492957745,82.87012987012987,82.38028169014085,0.4431907224572951,0.4717045648828859,5.12987012987013,6.408450704225353,14.376623376623375,19.690140845070427,0.3568202348690154,0.3254649499284692,14.103896103896105,19.380281690140844,19.051948051948045,26.352112676056343,0.7402862985685071,0.735435595938001,42.97402597402598,43.323943661971825,10.701298701298699,11.450704225352116,32.27272727272727,31.87323943661972,21.454545454545453,23.63380281690141,7.909090909090909,8.140845070422536,5.220779220779222,5.084507042253522,10.701298701298699,14.549295774647884,17.675324675324678,19.732394366197184,1.0
2012,10,31,DETROIT PISTONS,HOUSTON ROCKETS,0.0,0.0,1.0,90.6,98.46875,95.8,98.203125,0.3692307692307693,0.515625,0.0,0.0,0.0,0.0,0.53125,0.375,1.0,1.0,34.5625,37.84375,79.1875,84.0,0.4364640883977901,0.4505208333333333,4.609375,7.21875,13.5625,20.03125,0.3398617511520737,0.3603744149765991,16.765625,15.5625,22.234375,19.90625,0.7540407589599438,0.7817896389324961,40.1875,42.03125,11.71875,11.65625,28.46875,30.375,18.546875,21.34375,6.96875,7.5,4.125,4.84375,14.59375,13.8125,19.578125,20.421875,0.0
2012,11,1,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,0.0,0.0,1.0,89.56451612903227,103.41772151898735,93.43548387096772,96.27848101265823,0.3064516129032258,0.7594936708860759,0.0,0.0,0.0,0.0,0.3125,0.6666666666666666,1.0,1.0,35.03125,39.37179487179487,77.5625,82.16666666666667,0.451651893634166,0.4791699173037915,3.9375,8.512820512820513,11.828125,21.435897435897434,0.332892998678996,0.3971291866028708,15.9375,16.166666666666668,20.875,21.76923076923077,0.7634730538922155,0.74263839811543,41.0625,42.67948717948717,11.015625,10.064102564102564,30.046875,32.615384615384606,20.796875,23.14102564102564,7.328125,7.230769230769233,4.765625,4.55128205128205,14.65625,13.243589743589745,20.203125,17.679487179487182,0.0
2012,11,1,CHICAGO BULLS,SACRAMENTO KINGS,0.0,0.0,1.0,95.85714285714286,98.359375,88.3857142857143,104.359375,0.7285714285714285,0.328125,0.0,0.0,0.0,0.0,0.7714285714285715,0.1875,1.0,1.0,37.24285714285714,37.5,82.62857142857143,86.53125,0.4507261410788381,0.4333694474539545,6.257142857142857,6.265625,16.714285714285715,19.84375,0.3743589743589744,0.315748031496063,15.114285714285714,17.09375,21.042857142857144,23.234375,0.7182620502376103,0.7357094821788837,46.514285714285705,42.921875,13.728571428571426,13.46875,32.785714285714285,29.453125,23.15714285714286,19.234375,6.785714285714287,8.515625,5.871428571428571,4.8125,13.457142857142856,13.953125,17.457142857142856,19.640625,1.0
2012,11,1,UTAH JAZZ,DALLAS MAVERICKS,0.0,1.0,2.0,99.14492753623188,95.82089552238806,99.3913043478261,94.89552238805972,0.5217391304347826,0.5373134328358209,0.0,1.0,0.0,1.0,0.7352941176470589,0.38235294117647056,1.0,2.0,38.02941176470589,36.625,83.77941176470588,82.20735294117647,0.4539231174302265,0.4454247779197871,4.088235294117647,7.276470588235295,12.705882352941178,21.472058823529416,0.32175925925925924,0.33870112657389,19.13235294117647,15.654411764705884,25.308823529411764,20.21029411764706,0.7559558396281232,0.774614585829539,44.17647058823529,42.36911764705882,13.117647058823529,9.992647058823529,31.058823529411764,32.376470588235286,21.647058823529417,20.83529411764706,8.220588235294116,8.642647058823531,5.8235294117647065,5.0397058823529415,13.632352941176471,13.289705882352939,21.779411764705888,19.33529411764706,1.0
2012,11,1,PHOENIX SUNS,GOLDEN STATE WARRIORS,0.0,0.0,1.0,98.24615384615385,98.06349206349206,98.43076923076923,101.58730158730158,0.5076923076923077,0.3492063492063492,0.0,0.0,0.0,0.0,0.59375,0.3125,1.0,1.0,37.75,37.671875,82.296875,82.453125,0.4587051452439719,0.4568883835512602,6.78125,8.0625,19.671875,20.765625,0.34471803018268465,0.38826185101580135,16.125,14.578125,21.265625,18.90625,0.7582659808963997,0.7710743801652893,41.671875,39.1875,10.921875,9.734375,30.75,29.453125,22.640625,22.296875,6.578125,8.03125,5.546875,5.484375,13.5,13.421875,18.671875,21.515625,0.0
