year,month,day,home_team,away_team,home_games_played,away_games_played,road_trip_count,avg_home_points_per_game,avg_away_points_per_game,avg_home_points_against_per_game,avg_away_points_against_per_game,home_win_percentage,away_win_percentage,home_last_ten_wins,away_last_ten_wins,home_win_streak,away_win_streak,home_court_win_percentage,road_win_percentage,home_game_count,away_game_count,home_FGM_avg,away_FGM_avg,home_FGA_avg,away_FGA_avg,home_FG_pct_avg,away_FG_pct_avg,home_3PM_avg,away_3PM_avg,home_3PA_avg,away_3PA_avg,home_3P_pct_avg,away_3P_pct_avg,home_FTM_avg,away_FTM_avg,home_FTA_avg,away_FTA_avg,home_FT_pct_avg,away_FT_pct_avg,home_TRB_avg,away_TRB_avg,home_ORB_avg,away_ORB_avg,home_DRB_avg,away_DRB_avg,home_AST_avg,away_AST_avg,home_STL_avg,away_STL_avg,home_BLK_avg,away_BLK_avg,home_TOV_avg,away_TOV_avg,home_PF_avg,away_PF_avg,home_team_won
2011,12,25,NEW YORK KNICKS,BOSTON CELTICS,0.0,0.0,1.0,105.97647058823529,96.42222222222222,105.48235294117649,91.28888888888888,0.4941176470588236,0.6777777777777778,0.0,0.0,0.0,0.0,0.5476190476190477,0.5555555555555556,1.0,1.0,38.154761904761905,36.87640449438202,83.75,76.1123595505618,0.4555792466240228,0.4844995571302038,9.297619047619047,5.202247191011236,25.345238095238088,13.842696629213483,0.366838891498356,0.3758116883116883,20.488095238095237,17.53932584269663,25.357142857142854,22.775280898876403,0.807981220657277,0.7701036013813518,40.52380952380953,39.03370786516854,10.476190476190476,8.0,30.04761904761905,31.033707865168534,21.27380952380953,23.37078651685393,7.595238095238094,8.179775280898877,5.821428571428571,4.191011235955056,13.333333333333336,13.617977528089886,21.154761904761905,20.52808988764045,1.0
2011,12,25,DALLAS MAVERICKS,MIAMI HEAT,0.0,0.0,1.0,99.66336633663366,100.18811881188118,95.2178217821782,93.3861386138614,0.7029702970297029,0.7128712871287128,0.0,0.0,0.0,0.0,0.7254901960784313,0.66,1.0,1.0,36.762376237623755,36.08910891089109,78.05940594059406,76.21782178217822,0.4709538305428716,0.4734996102883866,7.970297029702968,6.495049504950496,21.683168316831683,17.93069306930693,0.3675799086757991,0.3622308117062397,18.168316831683168,21.514851485148515,23.148514851485142,27.851485148514854,0.7848588537211291,0.7724848915748311,40.97029702970297,42.009900990099005,9.594059405940596,9.752475247524751,31.376237623762368,32.257425742574256,23.118811881188122,19.207920792079207,6.801980198019803,6.782178217821782,4.297029702970296,5.445544554455446,13.316831683168314,13.059405940594061,19.336633663366328,20.178217821782177,0.0
2011,12,25,LOS ANGELES LAKERS,CHICAGO BULLS,0.0,0.0,1.0,101.05617977528091,97.85416666666669,94.96629213483143,90.78125,0.6853932584269663,0.7395833333333334,0.0,0.0,0.0,0.0,0.7111111111111111,0.6170212765957447,1.0,1.0,37.833333333333336,36.6875,81.9,80.29166666666667,0.4619454619454619,0.4569278671510119,6.266666666666668,6.239583333333332,17.955555555555556,17.458333333333332,0.349009900990099,0.3573985680190931,18.9,18.23958333333333,24.266666666666666,24.33333333333333,0.7788461538461539,0.7495719178082192,43.755555555555546,44.07291666666666,12.077777777777778,12.083333333333336,31.677777777777766,31.98958333333333,21.722222222222207,21.98958333333333,7.2666666666666675,7.21875,5.222222222222221,5.854166666666668,12.522222222222226,13.28125,19.044444444444444,20.03125,0.0
2011,12,26,OKLAHOMA CITY THUNDER,ORLANDO MAGIC,0.0,0.0,1.0,104.50515463917526,98.6896551724138,100.8556701030928,93.3793103448276,0.6597938144329897,0.6206896551724138,0.0,0.0,0.0,0.0,0.7346938775510204,0.5348837209302325,1.0,1.0,37.0,35.80232558139535,80.32989690721652,78.09302325581395,0.4606006160164271,0.4584574151280525,6.051546391752577,9.19767441860465,17.659793814432987,25.56976744186047,0.3426736719206071,0.3597089586175534,24.453608247422682,17.86046511627907,29.7319587628866,25.77906976744186,0.8224687933425797,0.692828146143437,43.1340206185567,43.23255813953488,11.237113402061857,10.66279069767442,31.896907216494853,32.56976744186046,19.92783505154639,19.662790697674414,7.77319587628866,6.651162790697675,6.185567010309278,4.616279069767441,13.597938144329893,14.372093023255816,22.762886597938145,20.1046511627907,1.0
2011,12,26,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,0.0,0.0,1.0,103.29629629629628,98.7625,105.95061728395063,101.8,0.4320987654320987,0.3875,0.0,0.0,0.0,0.0,0.625,0.225,1.0,1.0,39.575,36.725,85.8625,80.225,0.4609113408065221,0.457775007790589,8.275,6.2875,21.2625,18.575,0.3891828336272781,0.338492597577389,15.775,19.025,20.7375,26.875,0.7606992163954189,0.707906976744186,40.5875,42.175,11.7125,11.575,28.875,30.6,22.425,21.9875,8.9625,7.0,4.9125,4.875,14.1875,15.5875,22.0125,21.1375,0.0
2011,12,27,INDIANA PACERS,DETROIT PISTONS,0.0,0.0,1.0,99.48235294117649,96.87654320987656,100.69411764705882,100.56790123456793,0.4352941176470588,0.3580246913580247,0.0,0.0,0.0,0.0,0.5714285714285714,0.2,1.0,1.0,36.55294117647061,37.2625,82.76470588235293,81.2125,0.4416488983653163,0.4588271509927659,7.082352941176469,5.775,19.976470588235294,15.375,0.35453474676089514,0.375609756097561,19.294117647058822,16.525,24.670588235294122,22.4375,0.7820696232713399,0.7364902506963787,43.29411764705883,38.5125,11.188235294117646,11.4375,32.10588235294118,27.075,19.58823529411765,21.025,7.235294117647059,7.3375,5.588235294117646,3.95,14.682352941176472,12.175,21.811764705882354,19.8125,1.0
2011,12,27,WASHINGTON WIZARDS,BROOKLYN NETS,0.0,0.0,1.0,97.3625,94.19753086419752,104.875,100.45679012345678,0.275,0.2962962962962963,0.0,0.0,0.0,0.0,0.475,0.125,1.0,1.0,37.1875,35.4875,83.9125,80.9875,0.443169968717414,0.4381849050779441,4.825,5.6125,14.5625,16.4,0.3313304721030043,0.3422256097560976,18.1625,17.5,24.4,23.1375,0.7443647540983608,0.7563479200432199,41.2125,41.0625,12.325,11.175,28.8875,29.8875,19.425,20.9875,8.0125,5.5875,6.0125,4.7,14.7,13.15,22.425,22.125,0.0
2011,12,27,ORLANDO MAGIC,HOUSTON ROCKETS,0.0,0.0,1.0,98.66279069767442,105.7283950617284,93.5813953488372,103.75308641975307,0.6162790697674418,0.5185185185185185,0.0,0.0,0.0,0.0,0.6976744186046512,0.425,2.0,1.0,35.80232558139535,38.6625,78.09302325581395,84.9375,0.4584574151280525,0.45518763796909495,9.19767441860465,8.2125,25.56976744186047,22.3125,0.3597089586175534,0.3680672268907563,17.86046511627907,20.375,25.77906976744186,25.4375,0.692828146143437,0.8009828009828008,43.23255813953488,42.6375,10.66279069767442,11.6625,32.56976744186046,30.975,19.662790697674414,23.7375,6.651162790697675,7.0625,4.616279069767441,4.5875,14.372093023255816,12.7,20.1046511627907,20.05,1.0
2011,12,27,CLEVELAND CAVALIERS,TORONTO RAPTORS,0.0,0.0,1.0,95.39506172839506,99.4875,104.60493827160494,105.6125,0.2222222222222222,0.275,0.0,0.0,0.0,0.0,0.275,0.15,1.0,1.0,35.15,38.575,81.0,82.625,0.4339506172839506,0.4668683812405446,6.225,4.2625,18.1125,13.3875,0.3436853002070393,0.31839402427637725,18.6875,18.075,25.15,23.8875,0.7430417495029822,0.7566718995290423,40.3875,40.2875,10.425,11.6875,29.9625,28.6,20.8625,22.0375,6.65,7.0625,4.15,4.25,13.825,13.9375,20.125,22.1375,0.0
2011,12,27,CHARLOTTE HORNETS,MILWAUKEE BUCKS,0.0,0.0,1.0,93.25925925925924,91.6543209876543,97.44444444444444,92.55555555555556,0.4074074074074074,0.41975308641975306,0.0,0.0,0.0,0.0,0.5,0.3,1.0,1.0,34.85,34.275,77.575,79.75,0.4492426683854335,0.4297805642633229,4.825,5.9125,14.75,17.2375,0.3271186440677966,0.3430021754894851,18.5875,17.175,24.5875,22.8,0.7559735638027453,0.7532894736842105,40.3125,40.7875,10.4,10.5375,29.9125,30.25,20.925,18.7875,6.425,7.4,5.2625,4.8375,13.8375,12.475,20.075,20.5875,1.0
2011,12,27,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,0.0,0.0,1.0,101.06172839506172,104.51020408163264,107.54320987654322,100.96938775510205,0.20987654320987653,0.6530612244897959,0.0,1.0,0.0,1.0,0.3,0.5833333333333334,1.0,2.0,37.4625,37.0,85.3375,80.32989690721652,0.438992236707192,0.4606006160164271,7.225,6.051546391752577,19.2,17.659793814432987,0.3763020833333333,0.3426736719206071,18.5875,24.453608247422682,24.2,29.7319587628866,0.7680785123966942,0.8224687933425797,44.425,43.1340206185567,13.25,11.237113402061857,31.175,31.896907216494853,20.1125,19.92783505154639,7.2,7.77319587628866,5.2125,6.185567010309278,16.5625,13.597938144329893,22.3375,22.762886597938145,0.0
2011,12,27,DALLAS MAVERICKS,DENVER NUGGETS,1.0,0.0,1.0,99.66336633663366,106.98837209302326,95.2178217821782,102.69767441860463,0.7029702970297029,0.5930232558139535,0.0,0.0,0.0,0.0,0.7254901960784313,0.3953488372093023,2.0,1.0,36.18613861386138,38.117647058823536,78.45346534653466,80.43529411764706,0.4616633255373649,0.4738920579201404,8.07326732673267,7.988235294117647,22.31485148514852,20.694117647058825,0.3629647749510763,0.3860147811256395,18.65148514851485,22.8,23.833663366336626,29.929411764705893,0.7830396350156829,0.7617924528301887,39.97326732673268,41.776470588235284,9.434653465346537,9.541176470588235,30.53861386138613,32.23529411764706,23.10693069306931,21.95294117647059,7.121782178217822,7.352941176470589,3.8673267326732663,4.270588235294118,13.685148514851484,13.694117647058823,20.30297029702969,21.04705882352941,0.0
2011,12,27,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,0.0,0.0,1.0,103.1046511627907,99.86170212765957,97.8720930232558,97.75531914893615,0.7209302325581395,0.5638297872340425,0.0,0.0,0.0,0.0,0.8604651162790697,0.3829787234042553,1.0,1.0,38.06976744186046,38.774193548387096,80.47674418604652,83.03225806451613,0.4730530270192168,0.466977466977467,8.19767441860465,3.752688172043011,20.837209302325586,11.311827956989248,0.3934151785714285,0.33174904942965777,18.76744186046513,18.61290322580645,24.52325581395349,24.795698924731184,0.7652916073968706,0.7506504770164787,41.918604651162795,41.30107526881721,10.127906976744184,11.924731182795696,31.790697674418613,29.376344086021504,22.15116279069768,20.462365591397848,7.302325581395347,9.236559139784946,4.616279069767441,5.473118279569892,12.930232558139535,13.35483870967742,19.081395348837205,21.18279569892473,1.0
2011,12,27,PHOENIX SUNS,NEW ORLEANS PELICANS,0.0,0.0,1.0,105.0,94.76744186046513,105.93827160493828,94.02325581395347,0.4814814814814815,0.5581395348837209,0.0,0.0,0.0,0.0,0.55,0.4418604651162791,1.0,1.0,39.15,35.7906976744186,83.25,78.02325581395348,0.4702702702702702,0.4587183308494784,8.4375,5.325581395348837,22.6125,14.895348837209307,0.3731343283582089,0.3575331772053083,17.8875,17.86046511627907,23.5875,23.40697674418605,0.7583465818759937,0.7630402384500745,40.225,39.97674418604653,10.0,10.0,30.225,29.976744186046513,23.525,20.593023255813954,6.65,7.569767441860465,4.375,4.325581395348837,13.6875,12.13953488372093,20.225,21.081395348837205,0.0
