Date,Start (ET),Visitor/Neutral,Home/Neutral,home_perc,away_perc
Sun Dec 1 2019,4:00p,Dallas Mavericks,Los Angeles Lakers,0.749192417,0.250807583
Sun Dec 1 2019,5:00p,San Antonio Spurs,Detroit Pistons,0.581061065,0.418938875
Sun Dec 1 2019,5:00p,Oklahoma City Thunder,New Orleans Pelicans,0.601346672,0.398653299
Sun Dec 1 2019,6:00p,Golden State Warriors,Orlando Magic,0.763048589,0.236951485
Sun Dec 1 2019,6:00p,Utah Jazz,Toronto Raptors,0.802493334,0.197506696
Sun Dec 1 2019,10:30p,Washington Wizards,Los Angeles Clippers,0.7500844,0.24991554
Mon Dec 2 2019,7:00p,Phoenix Suns,Charlotte Hornets,0.370313019,0.629686952
Mon Dec 2 2019,7:00p,Utah Jazz,Philadelphia 76ers,0.740284145,0.259715855
Mon Dec 2 2019,7:30p,Golden State Warriors,Atlanta Hawks,0.490942508,0.509057522
Mon Dec 2 2019,8:00p,Indiana Pacers,Memphis Grizzlies,0.467686594,0.532313406
Mon Dec 2 2019,8:00p,New York Knicks,Milwaukee Bucks,0.880311608,0.119688436
Mon Dec 2 2019,10:00p,Chicago Bulls,Sacramento Kings,0.649888873,0.350111157
Tue Dec 3 2019,7:00p,Detroit Pistons,Cleveland Cavaliers,0.341842562,0.658157468
Tue Dec 3 2019,7:00p,Orlando Magic,Washington Wizards,0.695454359,0.304545671
Tue Dec 3 2019,7:30p,Dallas Mavericks,New Orleans Pelicans,0.351522416,0.648477554
Tue Dec 3 2019,7:30p,Miami Heat,Toronto Raptors,0.697987139,0.302012801
Tue Dec 3 2019,8:30p,Houston Rockets,San Antonio Spurs,0.354621023,0.645378888
Tue Dec 3 2019,9:00p,Los Angeles Lakers,Denver Nuggets,0.50553602,0.49446398
Tue Dec 3 2019,10:00p,Portland Trail Blazers,Los Angeles Clippers,0.79858768,0.201412246
Wed Dec 4 2019,7:00p,Golden State Warriors,Charlotte Hornets,0.665888608,0.334111392
Wed Dec 4 2019,7:00p,Milwaukee Bucks,Detroit Pistons,0.295378417,0.704621494
Wed Dec 4 2019,7:00p,Phoenix Suns,Orlando Magic,0.548355758,0.451644301
Wed Dec 4 2019,7:30p,Brooklyn Nets,Atlanta Hawks,0.318108737,0.681891203
Wed Dec 4 2019,7:30p,Miami Heat,Boston Celtics,0.510237873,0.489762068
Wed Dec 4 2019,8:00p,Memphis Grizzlies,Chicago Bulls,0.506577492,0.493422538
Wed Dec 4 2019,8:00p,Indiana Pacers,Oklahoma City Thunder,0.531799674,0.468200356
Wed Dec 4 2019,8:30p,Minnesota Timberwolves,Dallas Mavericks,0.746122003,0.253877968
Wed Dec 4 2019,9:00p,Los Angeles Lakers,Utah Jazz,0.439988703,0.560011327
Wed Dec 4 2019,10:00p,Sacramento Kings,Portland Trail Blazers,0.655749023,0.344250917
Thu Dec 5 2019,7:00p,Philadelphia 76ers,Washington Wizards,0.410973936,0.589026093
Thu Dec 5 2019,7:30p,Denver Nuggets,New York Knicks,0.334705651,0.66529429
Thu Dec 5 2019,7:30p,Houston Rockets,Toronto Raptors,0.706716239,0.293283761
Thu Dec 5 2019,8:00p,Phoenix Suns,New Orleans Pelicans,0.451170206,0.548829734
Fri Dec 6 2019,7:00p,Brooklyn Nets,Charlotte Hornets,0.362376601,0.637623429
Fri Dec 6 2019,7:00p,Orlando Magic,Cleveland Cavaliers,0.38199833,0.61800164
Fri Dec 6 2019,7:00p,Indiana Pacers,Detroit Pistons,0.49752605,0.50247395
Fri Dec 6 2019,8:00p,Denver Nuggets,Boston Celtics,0.694984376,0.305015624
Fri Dec 6 2019,8:00p,Golden State Warriors,Chicago Bulls,0.722093523,0.277906477
Fri Dec 6 2019,8:00p,Washington Wizards,Miami Heat,0.798127711,0.201872304
Fri Dec 6 2019,8:00p,Minnesota Timberwolves,Oklahoma City Thunder,0.545678556,0.454321504
Fri Dec 6 2019,8:30p,Los Angeles Clippers,Milwaukee Bucks,0.795492113,0.204507902
Fri Dec 6 2019,8:30p,Sacramento Kings,San Antonio Spurs,0.705974042,0.294025987
Fri Dec 6 2019,10:30p,Los Angeles Lakers,Portland Trail Blazers,0.404492378,0.595507562
Sat Dec 7 2019,2:00p,New Orleans Pelicans,Dallas Mavericks,0.820850432,0.179149583
Sat Dec 7 2019,7:30p,Indiana Pacers,New York Knicks,0.336627185,0.663372815
Sat Dec 7 2019,7:30p,Cleveland Cavaliers,Philadelphia 76ers,0.837004304,0.162995622
Sat Dec 7 2019,8:00p,Phoenix Suns,Houston Rockets,0.73821491,0.26178506
Sat Dec 7 2019,10:00p,Memphis Grizzlies,Utah Jazz,0.712496102,0.287503898
Sun Dec 8 2019,3:00p,Denver Nuggets,Brooklyn Nets,0.606741428,0.393258601
Sun Dec 8 2019,5:00p,Atlanta Hawks,Charlotte Hornets,0.648439348,0.351560682
Sun Dec 8 2019,6:00p,Chicago Bulls,Miami Heat,0.810404599,0.189595401
Sun Dec 8 2019,6:00p,Toronto Raptors,Philadelphia 76ers,0.637540817,0.362459183
Sun Dec 8 2019,6:00p,Los Angeles Clippers,Washington Wizards,0.419489592,0.580510378
Sun Dec 8 2019,7:00p,Sacramento Kings,Dallas Mavericks,0.841938734,0.158061191
Sun Dec 8 2019,9:00p,Oklahoma City Thunder,Portland Trail Blazers,0.609101653,0.390898377
Sun Dec 8 2019,9:30p,Minnesota Timberwolves,Los Angeles Lakers,0.833743691,0.166256294
Mon Dec 9 2019,7:00p,Los Angeles Clippers,Indiana Pacers,0.629239857,0.370760143
Mon Dec 9 2019,7:30p,Cleveland Cavaliers,Boston Celtics,0.854982793,0.145017207
Mon Dec 9 2019,8:00p,Toronto Raptors,Chicago Bulls,0.315580428,0.684419572
Mon Dec 9 2019,8:00p,Sacramento Kings,Houston Rockets,0.824381709,0.175618321
Mon Dec 9 2019,8:00p,Orlando Magic,Milwaukee Bucks,0.853870451,0.146129549
Mon Dec 9 2019,8:00p,Detroit Pistons,New Orleans Pelicans,0.419703752,0.580296218
Mon Dec 9 2019,9:00p,Minnesota Timberwolves,Phoenix Suns,0.541734099,0.45826593
Mon Dec 9 2019,9:00p,Oklahoma City Thunder,Utah Jazz,0.658028185,0.341971755
Mon Dec 9 2019,10:30p,Memphis Grizzlies,Golden State Warriors,0.47689268,0.52310735
Tue Dec 10 2019,7:00p,Washington Wizards,Charlotte Hornets,0.430731326,0.569268644
Tue Dec 10 2019,8:00p,Atlanta Hawks,Miami Heat,0.846196294,0.153803647
Tue Dec 10 2019,8:00p,Denver Nuggets,Philadelphia 76ers,0.755736828,0.244263187
Tue Dec 10 2019,10:00p,New York Knicks,Portland Trail Blazers,0.77549237,0.224507675
Wed Dec 11 2019,7:00p,Houston Rockets,Cleveland Cavaliers,0.23487635,0.765123665
Wed Dec 11 2019,7:00p,Boston Celtics,Indiana Pacers,0.5654127,0.43458733
Wed Dec 11 2019,7:00p,Los Angeles Lakers,Orlando Magic,0.336600691,0.663399339
Wed Dec 11 2019,7:00p,Los Angeles Clippers,Toronto Raptors,0.712962925,0.287037075
Wed Dec 11 2019,7:30p,Charlotte Hornets,Brooklyn Nets,0.739719093,0.260280937
Wed Dec 11 2019,8:00p,Atlanta Hawks,Chicago Bulls,0.621306598,0.378693372
Wed Dec 11 2019,8:00p,Utah Jazz,Minnesota Timberwolves,0.573456049,0.426543921
Wed Dec 11 2019,9:00p,Memphis Grizzlies,Phoenix Suns,0.724051774,0.275948256
Wed Dec 11 2019,9:30p,New Orleans Pelicans,Milwaukee Bucks,0.869154751,0.130845264
Wed Dec 11 2019,10:00p,Oklahoma City Thunder,Sacramento Kings,0.492604017,0.507395983
Wed Dec 11 2019,10:30p,New York Knicks,Golden State Warriors,0.638969898,0.361030132
Thu Dec 12 2019,8:00p,Philadelphia 76ers,Boston Celtics,0.649308503,0.350691497
Thu Dec 12 2019,8:30p,Cleveland Cavaliers,San Antonio Spurs,0.790774584,0.209225416
Thu Dec 12 2019,9:00p,Dallas Mavericks,Detroit Pistons,0.404849142,0.595150888
Thu Dec 12 2019,10:30p,Portland Trail Blazers,Denver Nuggets,0.69879514,0.30120486
Fri Dec 13 2019,7:00p,Los Angeles Lakers,Miami Heat,0.599676907,0.400323123
Fri Dec 13 2019,7:00p,Houston Rockets,Orlando Magic,0.426473618,0.573526382
Fri Dec 13 2019,7:00p,New Orleans Pelicans,Philadelphia 76ers,0.83859849,0.161401555
Fri Dec 13 2019,7:30p,Indiana Pacers,Atlanta Hawks,0.366812408,0.633187592
Fri Dec 13 2019,8:00p,Charlotte Hornets,Chicago Bulls,0.512697577,0.487302423
Fri Dec 13 2019,8:00p,Milwaukee Bucks,Memphis Grizzlies,0.231898725,0.768101215
Fri Dec 13 2019,9:00p,Golden State Warriors,Utah Jazz,0.766476989,0.233522967
Fri Dec 13 2019,9:30p,Los Angeles Clippers,Minnesota Timberwolves,0.395309865,0.604690135
Fri Dec 13 2019,10:00p,New York Knicks,Sacramento Kings,0.75314939,0.246850565
Sat Dec 14 2019,5:00p,San Antonio Spurs,Phoenix Suns,0.690397799,0.309602171
Sat Dec 14 2019,7:30p,Brooklyn Nets,Toronto Raptors,0.723256648,0.276743382
Sat Dec 14 2019,8:00p,Los Angeles Clippers,Chicago Bulls,0.310176104,0.689823925
Sat Dec 14 2019,8:00p,Washington Wizards,Memphis Grizzlies,0.524525702,0.475474298
Sat Dec 14 2019,8:30p,Miami Heat,Dallas Mavericks,0.61904788,0.38095215
Sat Dec 14 2019,8:30p,Cleveland Cavaliers,Milwaukee Bucks,0.882148564,0.117851466
Sat Dec 14 2019,9:00p,Oklahoma City Thunder,Denver Nuggets,0.644755185,0.355244786
Sat Dec 14 2019,9:00p,Detroit Pistons,Houston Rockets,0.780678928,0.219321102
Sun Dec 15 2019,3:30p,Orlando Magic,New Orleans Pelicans,0.510877788,0.489122212
Sun Dec 15 2019,5:00p,Charlotte Hornets,Indiana Pacers,0.743376493,0.256623507
Sun Dec 15 2019,6:00p,Los Angeles Lakers,Atlanta Hawks,0.245628655,0.754371345
Sun Dec 15 2019,6:00p,Philadelphia 76ers,Brooklyn Nets,0.445163637,0.554836333
Sun Dec 15 2019,8:00p,New York Knicks,Denver Nuggets,0.790022314,0.209977672
Sun Dec 15 2019,8:30p,Sacramento Kings,Golden State Warriors,0.446577877,0.553422093
Mon Dec 16 2019,7:00p,Washington Wizards,Detroit Pistons,0.701483905,0.298516184
Mon Dec 16 2019,7:30p,Cleveland Cavaliers,Toronto Raptors,0.839603245,0.160396755
Mon Dec 16 2019,8:00p,San Antonio Spurs,Houston Rockets,0.805092037,0.194908008
Mon Dec 16 2019,8:00p,Miami Heat,Memphis Grizzlies,0.351908118,0.648091853
Mon Dec 16 2019,8:00p,Dallas Mavericks,Milwaukee Bucks,0.798901737,0.201098293
Mon Dec 16 2019,8:00p,Chicago Bulls,Oklahoma City Thunder,0.740338624,0.259661436
Mon Dec 16 2019,9:00p,Portland Trail Blazers,Phoenix Suns,0.618449032,0.381550968
Tue Dec 17 2019,7:00p,Sacramento Kings,Charlotte Hornets,0.490244418,0.509755552
Tue Dec 17 2019,7:00p,Los Angeles Lakers,Indiana Pacers,0.419099778,0.580900192
Tue Dec 17 2019,7:30p,Atlanta Hawks,New York Knicks,0.552612245,0.447387755
Tue Dec 17 2019,8:00p,Brooklyn Nets,New Orleans Pelicans,0.380610138,0.619389832
Tue Dec 17 2019,9:00p,Orlando Magic,Utah Jazz,0.671938956,0.328061074
Tue Dec 17 2019,10:30p,Phoenix Suns,Los Angeles Clippers,0.756744087,0.243255928
Wed Dec 18 2019,7:00p,Charlotte Hornets,Cleveland Cavaliers,0.348631829,0.651368141
Wed Dec 18 2019,7:00p,Toronto Raptors,Detroit Pistons,0.426046431,0.573953569
Wed Dec 18 2019,7:00p,Miami Heat,Philadelphia 76ers,0.628729105,0.371270895
Wed Dec 18 2019,7:00p,Chicago Bulls,Washington Wizards,0.64789921,0.35210079
Wed Dec 18 2019,8:00p,New Orleans Pelicans,Minnesota Timberwolves,0.688736022,0.311263978
Wed Dec 18 2019,8:00p,Memphis Grizzlies,Oklahoma City Thunder,0.705408037,0.294591993
Wed Dec 18 2019,9:00p,Orlando Magic,Denver Nuggets,0.693642199,0.306357712
Wed Dec 18 2019,9:30p,Boston Celtics,Dallas Mavericks,0.697537541,0.302462488
Wed Dec 18 2019,10:00p,Golden State Warriors,Portland Trail Blazers,0.786011279,0.213988751
Thu Dec 19 2019,7:30p,Utah Jazz,Atlanta Hawks,0.302518964,0.697480977
Thu Dec 19 2019,8:00p,Los Angeles Lakers,Milwaukee Bucks,0.722642839,0.277357161
Thu Dec 19 2019,8:30p,Brooklyn Nets,San Antonio Spurs,0.550336778,0.449663222
Thu Dec 19 2019,10:30p,Houston Rockets,Los Angeles Clippers,0.577998936,0.422001064
Fri Dec 20 2019,7:00p,Memphis Grizzlies,Cleveland Cavaliers,0.365863174,0.634136856
Fri Dec 20 2019,7:00p,Sacramento Kings,Indiana Pacers,0.770614684,0.229385257
Fri Dec 20 2019,7:30p,Detroit Pistons,Boston Celtics,0.76952374,0.23047629
Fri Dec 20 2019,7:30p,Washington Wizards,Toronto Raptors,0.806492925,0.193507031
Fri Dec 20 2019,8:00p,New York Knicks,Miami Heat,0.851865828,0.148134157
Fri Dec 20 2019,8:00p,Phoenix Suns,Oklahoma City Thunder,0.704907596,0.295092434
Fri Dec 20 2019,8:00p,Dallas Mavericks,Philadelphia 76ers,0.625182629,0.374817342
Fri Dec 20 2019,9:00p,Minnesota Timberwolves,Denver Nuggets,0.71867913,0.2813209
Fri Dec 20 2019,10:00p,Orlando Magic,Portland Trail Blazers,0.69452703,0.30547297
Fri Dec 20 2019,10:30p,New Orleans Pelicans,Golden State Warriors,0.397016346,0.602983713
Sat Dec 21 2019,5:00p,Utah Jazz,Charlotte Hornets,0.368745208,0.631254792
Sat Dec 21 2019,6:00p,Atlanta Hawks,Brooklyn Nets,0.774497509,0.225502506
Sat Dec 21 2019,7:00p,Chicago Bulls,Detroit Pistons,0.639113307,0.360886723
Sat Dec 21 2019,7:00p,Washington Wizards,Philadelphia 76ers,0.779871047,0.220128909
Sat Dec 21 2019,7:30p,Milwaukee Bucks,New York Knicks,0.226876885,0.773123145
Sat Dec 21 2019,8:00p,Sacramento Kings,Memphis Grizzlies,0.628666222,0.371333808
Sat Dec 21 2019,8:30p,Los Angeles Clippers,San Antonio Spurs,0.497900814,0.502099216
Sat Dec 21 2019,9:00p,Houston Rockets,Phoenix Suns,0.344605416,0.655394614
Sat Dec 21 2019,10:00p,Minnesota Timberwolves,Portland Trail Blazers,0.723598957,0.276401073
Sun Dec 22 2019,3:30p,Dallas Mavericks,Toronto Raptors,0.585326374,0.414673597
Sun Dec 22 2019,6:00p,Charlotte Hornets,Boston Celtics,0.807295263,0.192704782
Sun Dec 22 2019,7:00p,Indiana Pacers,Milwaukee Bucks,0.819163918,0.180836096
Sun Dec 22 2019,7:00p,Los Angeles Clippers,Oklahoma City Thunder,0.578438997,0.421561003
Sun Dec 22 2019,9:30p,Denver Nuggets,Los Angeles Lakers,0.765761316,0.234238729
Mon Dec 23 2019,7:00p,Atlanta Hawks,Cleveland Cavaliers,0.603136182,0.396863818
Mon Dec 23 2019,7:00p,Philadelphia 76ers,Detroit Pistons,0.432249129,0.567750871
Mon Dec 23 2019,7:00p,Toronto Raptors,Indiana Pacers,0.544610202,0.455389768
Mon Dec 23 2019,7:00p,Washington Wizards,New York Knicks,0.44598785,0.55401212
Mon Dec 23 2019,7:00p,Chicago Bulls,Orlando Magic,0.643568635,0.356431365
Mon Dec 23 2019,7:30p,Utah Jazz,Miami Heat,0.765491903,0.234508052
Mon Dec 23 2019,8:00p,San Antonio Spurs,Memphis Grizzlies,0.588681102,0.411318928
Mon Dec 23 2019,9:00p,Denver Nuggets,Phoenix Suns,0.45154494,0.54845506
Mon Dec 23 2019,10:00p,New Orleans Pelicans,Portland Trail Blazers,0.762091041,0.237909004
Mon Dec 23 2019,10:00p,Houston Rockets,Sacramento Kings,0.292544007,0.707455933
Mon Dec 23 2019,10:30p,Minnesota Timberwolves,Golden State Warriors,0.4234972,0.5765028
Wed Dec 25 2019,12:00p,Boston Celtics,Toronto Raptors,0.673358679,0.326641351
Wed Dec 25 2019,2:30p,Milwaukee Bucks,Philadelphia 76ers,0.446966082,0.553033888
Wed Dec 25 2019,5:00p,Houston Rockets,Golden State Warriors,0.262148678,0.737851322
Wed Dec 25 2019,8:00p,Los Angeles Clippers,Los Angeles Lakers,0.707861602,0.292138427
Wed Dec 25 2019,10:30p,New Orleans Pelicans,Denver Nuggets,0.78095603,0.219044015
Thu Dec 26 2019,7:00p,Washington Wizards,Detroit Pistons,0.534647584,0.465352386
Thu Dec 26 2019,7:30p,New York Knicks,Brooklyn Nets,0.774175167,0.225824893
Thu Dec 26 2019,8:00p,San Antonio Spurs,Dallas Mavericks,0.762225807,0.237774223
Thu Dec 26 2019,8:00p,Memphis Grizzlies,Oklahoma City Thunder,0.743532658,0.256467342
Thu Dec 26 2019,10:00p,Minnesota Timberwolves,Sacramento Kings,0.512354016,0.487645984
Thu Dec 26 2019,10:30p,Portland Trail Blazers,Utah Jazz,0.676537871,0.323462188
Fri Dec 27 2019,4:00p,Cleveland Cavaliers,Boston Celtics,0.837449193,0.162550777
Fri Dec 27 2019,7:00p,Oklahoma City Thunder,Charlotte Hornets,0.444561571,0.555438399
Fri Dec 27 2019,7:00p,Philadelphia 76ers,Orlando Magic,0.423748493,0.576251447
Fri Dec 27 2019,7:30p,Milwaukee Bucks,Atlanta Hawks,0.212931797,0.787068248
Fri Dec 27 2019,8:00p,Indiana Pacers,Miami Heat,0.761955082,0.238044947
Fri Dec 27 2019,10:30p,Phoenix Suns,Golden State Warriors,0.444800109,0.555199921
Sat Dec 28 2019,5:00p,Memphis Grizzlies,Denver Nuggets,0.677957296,0.322042644
Sat Dec 28 2019,7:00p,Toronto Raptors,Boston Celtics,0.697465897,0.302534074
Sat Dec 28 2019,7:00p,Indiana Pacers,New Orleans Pelicans,0.455292434,0.544707537
Sat Dec 28 2019,8:00p,Atlanta Hawks,Chicago Bulls,0.717640281,0.28235966
Sat Dec 28 2019,8:00p,Brooklyn Nets,Houston Rockets,0.766720116,0.233279854
Sat Dec 28 2019,8:00p,Philadelphia 76ers,Miami Heat,0.726599813,0.273400217
Sat Dec 28 2019,8:00p,Cleveland Cavaliers,Minnesota Timberwolves,0.693522274,0.306477785
Sat Dec 28 2019,8:00p,New York Knicks,Washington Wizards,0.669251502,0.330748498
Sat Dec 28 2019,8:30p,Dallas Mavericks,Golden State Warriors,0.304964602,0.695035458
Sat Dec 28 2019,8:30p,Orlando Magic,Milwaukee Bucks,0.854444265,0.145555735
Sat Dec 28 2019,8:30p,Detroit Pistons,San Antonio Spurs,0.675545812,0.324454248
Sat Dec 28 2019,9:00p,Phoenix Suns,Sacramento Kings,0.443229556,0.556770384
Sat Dec 28 2019,10:00p,Los Angeles Lakers,Portland Trail Blazers,0.446614325,0.553385675
Sat Dec 28 2019,10:30p,Utah Jazz,Los Angeles Clippers,0.695327282,0.304672718
Sun Dec 29 2019,6:00p,Oklahoma City Thunder,Toronto Raptors,0.750795603,0.249204338
Sun Dec 29 2019,8:00p,Sacramento Kings,Denver Nuggets,0.786674321,0.213325649
Sun Dec 29 2019,8:00p,Charlotte Hornets,Memphis Grizzlies,0.663485467,0.336514533
Sun Dec 29 2019,8:00p,Houston Rockets,New Orleans Pelicans,0.346885979,0.653114021
Sun Dec 29 2019,9:30p,Dallas Mavericks,Los Angeles Lakers,0.604632139,0.395367891
Mon Dec 30 2019,7:00p,Atlanta Hawks,Orlando Magic,0.806671083,0.193328887
Mon Dec 30 2019,7:00p,Miami Heat,Washington Wizards,0.30949384,0.690506101
Mon Dec 30 2019,8:00p,Milwaukee Bucks,Chicago Bulls,0.262336016,0.737663925
Mon Dec 30 2019,8:00p,Brooklyn Nets,Minnesota Timberwolves,0.45312658,0.54687345
Mon Dec 30 2019,9:00p,Detroit Pistons,Utah Jazz,0.73331058,0.266689479
Mon Dec 30 2019,10:00p,Phoenix Suns,Portland Trail Blazers,0.664150119,0.335849851
Tue Dec 31 2019,3:00p,Boston Celtics,Charlotte Hornets,0.346691221,0.653308809
Tue Dec 31 2019,3:00p,Philadelphia 76ers,Indiana Pacers,0.590599477,0.409400523
Tue Dec 31 2019,5:00p,Los Angeles Clippers,Sacramento Kings,0.331478834,0.668521225
Tue Dec 31 2019,7:00p,Denver Nuggets,Houston Rockets,0.712819815,0.287180245
Tue Dec 31 2019,7:00p,Golden State Warriors,San Antonio Spurs,0.779401302,0.220598713
Tue Dec 31 2019,7:00p,Cleveland Cavaliers,Toronto Raptors,0.802939475,0.197060555
Tue Dec 31 2019,8:00p,Dallas Mavericks,Oklahoma City Thunder,0.471567601,0.528432429
Wed Jan 1 2020,6:00p,Orlando Magic,Washington Wizards,0.653396666,0.346603394
Wed Jan 1 2020,7:30p,Portland Trail Blazers,New York Knicks,0.420432687,0.579567313
Wed Jan 1 2020,8:00p,Minnesota Timberwolves,Milwaukee Bucks,0.860874057,0.139125943
Wed Jan 1 2020,10:30p,Phoenix Suns,Los Angeles Lakers,0.791491032,0.208508968
Thu Jan 2 2020,7:00p,Charlotte Hornets,Cleveland Cavaliers,0.499688268,0.500311732
Thu Jan 2 2020,7:00p,Denver Nuggets,Indiana Pacers,0.644451559,0.355548441
Thu Jan 2 2020,7:30p,Toronto Raptors,Miami Heat,0.661376536,0.338623375
Thu Jan 2 2020,8:00p,Utah Jazz,Chicago Bulls,0.37822333,0.6217767
Thu Jan 2 2020,8:00p,Golden State Warriors,Minnesota Timberwolves,0.692088306,0.307911694
Thu Jan 2 2020,8:30p,Brooklyn Nets,Dallas Mavericks,0.757066071,0.242933929
Thu Jan 2 2020,8:30p,Oklahoma City Thunder,San Antonio Spurs,0.658453166,0.341546804
Thu Jan 2 2020,10:00p,Memphis Grizzlies,Sacramento Kings,0.390475243,0.609524727
Thu Jan 2 2020,10:30p,Detroit Pistons,Los Angeles Clippers,0.775813997,0.224186063
Fri Jan 3 2020,7:00p,Atlanta Hawks,Boston Celtics,0.855692685,0.144307315
Fri Jan 3 2020,7:00p,Miami Heat,Orlando Magic,0.372978568,0.627021492
Fri Jan 3 2020,7:00p,Portland Trail Blazers,Washington Wizards,0.580680847,0.419319123
Fri Jan 3 2020,8:00p,Philadelphia 76ers,Houston Rockets,0.747392893,0.252607077
Fri Jan 3 2020,9:00p,New York Knicks,Phoenix Suns,0.62888962,0.37111035
Fri Jan 3 2020,10:30p,New Orleans Pelicans,Los Angeles Lakers,0.796656489,0.203343466
Sat Jan 4 2020,3:30p,Memphis Grizzlies,Los Angeles Clippers,0.752418399,0.247581616
Sat Jan 4 2020,6:00p,Toronto Raptors,Brooklyn Nets,0.434796542,0.565203428
Sat Jan 4 2020,7:00p,Utah Jazz,Orlando Magic,0.460716516,0.539283454
Sat Jan 4 2020,7:30p,Indiana Pacers,Atlanta Hawks,0.337300003,0.662699997
Sat Jan 4 2020,7:30p,Oklahoma City Thunder,Cleveland Cavaliers,0.380192369,0.619807661
Sat Jan 4 2020,8:00p,Boston Celtics,Chicago Bulls,0.377142936,0.622857094
Sat Jan 4 2020,8:00p,Denver Nuggets,Washington Wizards,0.438357085,0.561642945
Sat Jan 4 2020,8:30p,Charlotte Hornets,Dallas Mavericks,0.812775671,0.187224343
Sat Jan 4 2020,8:30p,Detroit Pistons,Golden State Warriors,0.472861946,0.527138054
Sat Jan 4 2020,8:30p,San Antonio Spurs,Milwaukee Bucks,0.839702368,0.160297632
Sat Jan 4 2020,10:00p,New Orleans Pelicans,Sacramento Kings,0.416622072,0.583377898
Sun Jan 5 2020,3:30p,New York Knicks,Los Angeles Clippers,0.804959655,0.19504033
Sun Jan 5 2020,6:00p,Portland Trail Blazers,Miami Heat,0.801638186,0.198361859
Sun Jan 5 2020,7:30p,Minnesota Timberwolves,Cleveland Cavaliers,0.424918622,0.575081348
Sun Jan 5 2020,8:00p,Memphis Grizzlies,Phoenix Suns,0.521045506,0.478954494
Sun Jan 5 2020,10:00p,Detroit Pistons,Los Angeles Lakers,0.8132267,0.18677336
Mon Jan 6 2020,7:00p,Indiana Pacers,Charlotte Hornets,0.416945785,0.583054185
Mon Jan 6 2020,7:00p,Brooklyn Nets,Orlando Magic,0.657478988,0.342521012
Mon Jan 6 2020,7:00p,Oklahoma City Thunder,Philadelphia 76ers,0.60997802,0.39002201
Mon Jan 6 2020,7:00p,Boston Celtics,Washington Wizards,0.390966982,0.609032989
Mon Jan 6 2020,7:30p,Denver Nuggets,Atlanta Hawks,0.353480488,0.646519482
Mon Jan 6 2020,8:00p,Utah Jazz,New Orleans Pelicans,0.404708833,0.595291138
Mon Jan 6 2020,8:30p,Chicago Bulls,Dallas Mavericks,0.772902191,0.227097854
Mon Jan 6 2020,8:30p,Milwaukee Bucks,San Antonio Spurs,0.343389928,0.656610131
Mon Jan 6 2020,10:00p,Golden State Warriors,Sacramento Kings,0.561933041,0.438067049
Tue Jan 7 2020,7:00p,Detroit Pistons,Cleveland Cavaliers,0.38454321,0.615456879
Tue Jan 7 2020,7:00p,Portland Trail Blazers,Toronto Raptors,0.788784862,0.211215124
Tue Jan 7 2020,7:30p,Oklahoma City Thunder,Brooklyn Nets,0.512581289,0.487418652
Tue Jan 7 2020,8:00p,Minnesota Timberwolves,Memphis Grizzlies,0.613526762,0.386473268
Tue Jan 7 2020,9:00p,Sacramento Kings,Phoenix Suns,0.642017424,0.357982576
Tue Jan 7 2020,10:30p,New York Knicks,Los Angeles Lakers,0.847680688,0.152319312
Wed Jan 8 2020,7:00p,San Antonio Spurs,Boston Celtics,0.775237441,0.224762529
Wed Jan 8 2020,7:00p,Toronto Raptors,Charlotte Hornets,0.337813765,0.662186205
Wed Jan 8 2020,7:00p,Miami Heat,Indiana Pacers,0.499264598,0.500735402
Wed Jan 8 2020,7:00p,Washington Wizards,Orlando Magic,0.705153406,0.294846535
Wed Jan 8 2020,7:30p,Houston Rockets,Atlanta Hawks,0.260661185,0.739338815
Wed Jan 8 2020,7:30p,Denver Nuggets,Dallas Mavericks,0.685013711,0.314986259
Wed Jan 8 2020,8:00p,Chicago Bulls,New Orleans Pelicans,0.637095392,0.362904638
Wed Jan 8 2020,9:00p,New York Knicks,Utah Jazz,0.820628107,0.179371923
Wed Jan 8 2020,10:00p,Milwaukee Bucks,Golden State Warriors,0.243446663,0.756553292
Thu Jan 9 2020,7:00p,Cleveland Cavaliers,Detroit Pistons,0.703201294,0.296798646
Thu Jan 9 2020,7:00p,Boston Celtics,Philadelphia 76ers,0.632454157,0.367545873
Thu Jan 9 2020,8:00p,Portland Trail Blazers,Minnesota Timberwolves,0.566906035,0.433093935
Thu Jan 9 2020,9:30p,Houston Rockets,Oklahoma City Thunder,0.497324526,0.502675474
Fri Jan 10 2020,7:00p,Atlanta Hawks,Washington Wizards,0.744661391,0.255338639
Fri Jan 10 2020,7:15p,New Orleans Pelicans,New York Knicks,0.393390805,0.606609166
Fri Jan 10 2020,7:30p,Miami Heat,Brooklyn Nets,0.338281155,0.661718786
Fri Jan 10 2020,8:00p,Indiana Pacers,Chicago Bulls,0.455432802,0.544567108
Fri Jan 10 2020,8:00p,San Antonio Spurs,Memphis Grizzlies,0.566108584,0.433891445
Fri Jan 10 2020,9:00p,Orlando Magic,Phoenix Suns,0.565921664,0.434078366
Fri Jan 10 2020,9:00p,Charlotte Hornets,Utah Jazz,0.803139806,0.196860209
Fri Jan 10 2020,9:45p,Los Angeles Lakers,Dallas Mavericks,0.515251458,0.484748542
Fri Jan 10 2020,10:00p,Milwaukee Bucks,Sacramento Kings,0.255057633,0.744942367
